Account,Date,Daily_Total_Volume,Daily_Avg_Size_USD,Daily_PnL,Losing_Trade_Ratio
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,500.0,500.0,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,459.28,114.82,-40.712216999999995,0.75
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,500.0,250.0,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,211.7,211.7,-288.283113,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,0.01,0.01,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,2000.28,1000.14,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.11,0.11,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,1780.54,890.27,-219.729659,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,499.72,499.72,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,1500.9299999999998,375.23249999999996,167.28016200000002,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,19837.95,208.8205263157895,3360.9281,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,200.04,200.04,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,1677.08,186.3422222222222,693.220788,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,202.87,202.87,2.83504,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,121009.49,5762.356666666667,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,52243.57,856.4519672131147,34709.852428,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,99999.98,2941.1758823529412,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,109744.79000000001,13718.098750000001,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,2475.02,165.00133333333332,994.238977,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,5497.650000000001,1374.4125000000001,2512.437585,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,2499.82,192.29384615384618,2069.35811,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,299.74,299.74,256.200336,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,57160.03,4763.3358333333335,23353.625678,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,1065.4699999999998,213.09399999999997,556.803152,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,9951.42,829.285,7013.428624,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,4780.9800000000005,597.6225000000001,2806.434723,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,55433.34,989.8810714285713,12084.434144,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,0.23,0.07666666666666667,0.0,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,999.91,999.91,20.596691,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,499.64,249.82,30.785143,0.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,2501.41,1250.705,-1121.6509429999999,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,1000.85,1000.85,-920.33629,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,1602.02,534.0066666666667,-965.1214130000001,1.0
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,129.06,64.53,-53.631353999999995,1.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,78277.3,1779.0295454545455,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,565317.04,3898.738206896552,20925.513222,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,0.1,0.1,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,152639.03,7268.525238095238,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,31505.8,3500.644444444444,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,27647.7,6911.925,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,93534.85,2461.443421052632,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,94574.77,2865.9021212121215,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,10298.349999999999,792.1807692307691,622.41079,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,47249.91,2486.837368421053,5615.909695,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,101827.89,2262.842,2513.430964,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,51130.65,2434.7928571428574,0.0,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,79230.9,2829.6749999999997,28100.700490000003,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,203141.35,2334.9580459770114,2587.44383,0.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,141050.08000000002,2564.5469090909096,7480.21054,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,7875.4800000000005,1968.8700000000001,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,7158.62,7158.62,39.7705,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,771.87,771.87,15.24474,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,960.4,320.1333333333333,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,963.83,963.83,3.43,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,665417.81,5323.34248,-1017.424213,0.2
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,331712.01,9477.486,-1646.3529,0.9428571428571428
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,82436.02,3925.5247619047623,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,761891.37,4703.033148148148,5304.480047,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,84870.0,84870.0,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,345112.98,15004.912173913042,5070.619785,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,87100.0,87100.0,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,437399.01,16199.963333333333,2087.063794,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,347421.98,16543.90380952381,894.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,347258.0,6430.7037037037035,1342.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,340220.0,42527.5,2020.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,333099.99,41637.49875,2400.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,38053.979999999996,2238.4694117647055,0.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,208500.0,29785.714285714286,5246.0,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,20099.91,1435.7078571428572,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,50005.83,5556.203333333334,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,113203.35,10291.213636363636,-205.43473700000007,0.18181818181818182
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,10609.95,5304.975,-24.632033999999997,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,15348.77,5116.256666666667,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,116278.02,8305.572857142857,304.982785,0.2857142857142857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,31164.179999999997,15582.089999999998,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,91602.41,6106.827333333334,1000.5386120000001,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,141636.79,7868.710555555556,162.732282,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,125233.97,2555.795306122449,537.211402,0.02040816326530612
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,88874.28,8887.428,141.832675,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,78438.25,6033.711538461538,146.936704,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,402954.94,10332.177948717948,1008.619956,0.05128205128205128
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,59948.51,19982.836666666666,-245.081348,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,171411.06,6121.823571428571,-704.8892269999999,0.32142857142857145
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,100117.25,4352.923913043478,-970.730876,0.5652173913043478
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,569559.72,11391.1944,508.92214299999995,0.1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,702550.21,13510.58096153846,354.998648,0.19230769230769232
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,264239.52999999997,14679.973888888888,-129.53146,0.2777777777777778
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,121348.74,7138.1611764705885,783.979116,0.058823529411764705
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,394499.36,5888.050149253731,866.015507,0.1044776119402985
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,99792.54000000001,19958.508,-67.60364,0.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,1703942.66,25817.31303030303,164.141565,0.15151515151515152
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,298521.4,13569.154545454547,135.58166400000002,0.09090909090909091
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,1048850.06,10812.887216494846,-835.681235,0.28865979381443296
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,1522452.43,11894.159609375,-269.874439,0.2734375
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,870051.97,12429.313857142857,-826.349863,0.14285714285714285
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,2057479.48,10660.515440414507,-1517.091342,0.21761658031088082
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,259180.22999999998,13641.064736842105,-164.08950099999998,0.21052631578947367
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,200082.27,28583.181428571428,-1925.519024,0.2857142857142857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,50006.24,10001.248,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,52945.25,17648.416666666668,939.6285419999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,800831.03,15110.019433962265,813.2741110000001,0.1509433962264151
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,424631.52999999997,9231.120217391304,68.93319,0.13043478260869565
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,426902.16,10946.209230769231,-385.215235,0.46153846153846156
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,1070090.51,10095.193490566038,-146.57487000000003,0.16037735849056603
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,103129.74,9375.43090909091,266.58114600000005,0.18181818181818182
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,283856.41,7671.794864864864,209.39217099999996,0.16216216216216217
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,414518.93000000005,9211.531777777778,-369.2447299999998,0.2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,965084.59,14192.42044117647,-2808.353815,0.4411764705882353
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,66566.13,11094.355000000001,-3093.6293849999997,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,2517.41,839.1366666666667,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,412139.32,5724.157222222222,484.847102,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,401011.38,8183.905714285715,-173.65419100000003,0.2857142857142857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,6305647.13,7340.683504074505,-799.840817,0.23864959254947612
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,2008.18,334.69666666666666,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,474278.43,11292.343571428572,456.423473,0.19047619047619047
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,603820.0,10782.5,223.30918699999998,0.10714285714285714
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,203187.53,5805.358,47.62389499999999,0.5428571428571428
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,770198.26,10697.198055555556,-33.45419400000003,0.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,8047153.41,7396.280707720588,-215.615907,0.3161764705882353
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,6758.73,450.582,241.24212,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,26051.12,2605.112,770.756024,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,212311.82,6244.465294117647,983.443176,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,227247.69999999998,14202.981249999999,913.8817869999998,0.5625
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,1999.99,142.85642857142858,559.44389,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,102701.18,4465.268695652174,191.29666400000002,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,108750.16,9886.378181818181,816.0903969999999,0.2727272727272727
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,100752.64,8396.053333333333,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,203758.88,6791.962666666667,259.62944200000004,0.13333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,50003.09,8333.848333333333,-8.05898,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,1710.3,427.575,210.315294,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,10005.6,10005.6,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,5000.64,2500.32,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,499.96999999999997,249.98499999999999,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,2576.32,322.04,576.38114,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,24827.09,3546.727142857143,1320.804256,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,2943.77,420.5385714285714,-1443.814567,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,3776.71,290.5161538461538,1026.004099,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,75909.83,3995.254210526316,388.830831,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,10000.0,5000.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,7502.61,3751.305,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,5214.47,5214.47,212.3193,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,29828.420000000002,2982.842,-174.00152,0.2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,71343.41,7134.341,3829.986976,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,10243.210000000001,2560.8025000000002,238.326075,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,14999.89,3749.9725,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,9999.66,4999.83,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,25965.08,3245.635,965.5522159999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,30327.6,2021.84,-2830.444513,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,4988.290000000001,1662.7633333333335,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,16986.19,339.7238,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,4223.82,301.70142857142855,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,4978.85,829.8083333333334,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,4999.41,1666.47,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,9768.73,1395.532857142857,227.320653,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,4975.54,1658.5133333333333,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,10174.92,782.6861538461538,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,4974.81,1658.2700000000002,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3840.0699999999997,1280.0233333333333,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,5121.35,1707.1166666666668,-74.818442,1.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,618820.65,8594.73125,1272.088356,0.1527777777777778
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,74038.45999999999,3896.7610526315784,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,50811.899999999994,25405.949999999997,821.949278,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,25007.149999999998,12503.574999999999,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,50763.450000000004,5640.383333333334,773.4582,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,1086.13,77.5807142857143,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,1410.26,117.52166666666666,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,78468.0,1046.24,4269.550668,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,1520.97,41.1072972972973,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,132565.25,1699.554487179487,6634.160155,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,41879.7,2791.98,10258.592609,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,126252.62,3156.3154999999997,1285.5244400000001,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,25235.079999999998,2294.0981818181817,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,115888.54000000001,4828.689166666667,9330.743339,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,200316.57,11128.698333333334,282.57636,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,203841.21,4971.736829268292,2833.6833,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,8485.69,314.2848148148148,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,102048.20999999999,1478.9595652173912,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,151594.06,7218.764761904762,756.876565,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,1792.12,358.424,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,150995.43,15099.543,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,103099.08,2104.062857142857,4869.353105,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,995.8199999999999,24.288292682926826,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,10496.869999999999,583.1594444444444,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,56564.14,975.2437931034483,4307.587820000001,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,521.4200000000001,47.401818181818186,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,265469.6,5205.286274509804,3863.351096,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,33347.47,1852.6372222222224,2421.253116,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,75720.58,9465.0725,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,175545.79,15958.708181818183,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,1991.15,165.92916666666667,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,2490.17,103.75708333333334,108.87217799999999,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,498.75,49.875,61.428942,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,497.64,497.64,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,2736.45,182.42999999999998,648.984412,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,15983.1,1229.4692307692308,382.10788099999996,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,13576.32,1508.48,1412.314654,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,499.18,124.795,234.778463,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,9990.67,1427.2385714285715,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,5957.84,170.22400000000002,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,9173.93,764.4941666666667,916.7382600000001,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,252476.63,8415.887666666667,2425.262989,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,300241.35,12510.05625,112.946925,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,35064.43,3896.047777777778,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,70586.13,5882.177500000001,554.12049,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,25012.14,4168.69,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,135069.22,5002.563703703704,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,146567.12,3331.070909090909,-8394.889856,0.06818181818181818
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,60707.38,758.8422499999999,51.56325,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,1992.73,94.89190476190477,188.789255,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,15840.07,3168.014,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,326830.3,5447.171666666666,6783.078347,0.23333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,11338.61,130.32885057471265,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,3390.36,211.8975,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,10026.31,323.4293548387097,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,8297.1,488.06470588235294,212.08102,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,2043.16,136.21066666666667,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,1522.3700000000001,126.86416666666668,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,153882.71,4663.112424242424,825.230544,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,100315.03,12539.37875,339.69958299999996,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,19999.6,3999.9199999999996,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,6953.95,534.9192307692308,0.0,0.0
